IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.156.148,2082,2082,false,SIN,Asia Pacific,Singapore,27,10.33
47.91.23.146,2096,2096,true,LAX,North America,Los Angeles,199,10.33
8.222.152.165,80,80,false,SIN,Asia Pacific,Singapore,52,10.32
8.210.174.156,2082,0,false,HKG,Asia Pacific,Hong Kong,44,10.32
8.219.60.54,2052,2052,false,SIN,Asia Pacific,Singapore,10,10.32
8.219.100.155,8080,8080,false,SIN,Asia Pacific,Singapore,43,10.32
47.236.116.182,2086,2086,false,SIN,Asia Pacific,Singapore,42,10.31
47.74.23.99,80,80,false,HKG,Asia Pacific,Hong Kong,169,10.31
8.219.97.179,443,443,true,SIN,Asia Pacific,Singapore,38,10.31
47.74.34.135,2086,2086,false,NRT,Asia Pacific,Tokyo,79,10.31
8.219.235.164,443,443,true,SIN,Asia Pacific,Singapore,95,10.31
8.222.175.78,8880,8880,false,SIN,Asia Pacific,Singapore,16,10.31
47.236.15.73,80,80,false,SIN,Asia Pacific,Singapore,22,10.30
47.236.99.131,8880,8880,false,SIN,Asia Pacific,Singapore,11,10.30
8.219.101.72,8080,8080,false,SIN,Asia Pacific,Singapore,18,10.30
8.219.242.208,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,10.30
47.74.49.62,8880,8880,false,LAX,North America,Los Angeles,191,10.30
8.219.167.65,8080,8080,false,SIN,Asia Pacific,Singapore,6,10.29
47.245.114.163,8443,8443,true,SIN,Asia Pacific,Singapore,70,10.29
47.74.8.238,2096,2096,true,LAX,North America,Los Angeles,236,10.29
47.245.59.133,8880,8880,false,HKG,Asia Pacific,Hong Kong,191,10.28
8.218.8.142,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,10.28
47.74.50.249,2053,2053,true,NRT,Asia Pacific,Tokyo,124,10.28
47.74.4.47,2086,2086,false,HKG,Asia Pacific,Hong Kong,155,10.27
8.219.170.180,2053,2053,true,SIN,Asia Pacific,Singapore,61,10.27
8.218.11.90,2083,2083,true,HKG,Asia Pacific,Hong Kong,83,10.27
8.219.90.196,2086,2086,false,SIN,Asia Pacific,Singapore,23,10.27
47.74.41.136,2082,2082,false,NRT,Asia Pacific,Tokyo,75,10.26
47.74.12.139,2082,2082,false,LAX,North America,Los Angeles,176,10.26
8.222.236.229,2087,2087,true,SIN,Asia Pacific,Singapore,123,10.26
8.219.90.196,8080,8080,false,SIN,Asia Pacific,Singapore,42,10.26
8.209.246.24,2083,2083,true,SIN,Asia Pacific,Singapore,233,10.26
8.219.73.21,443,443,true,SIN,Asia Pacific,Singapore,109,10.26
47.236.104.11,8080,8080,false,SIN,Asia Pacific,Singapore,35,10.26
47.91.17.102,2087,2087,true,HKG,Asia Pacific,Hong Kong,167,10.25
8.222.128.131,2086,2086,false,SIN,Asia Pacific,Singapore,9,10.25
8.209.243.172,2083,2083,true,HKG,Asia Pacific,Hong Kong,236,10.25
8.219.173.195,80,80,false,SIN,Asia Pacific,Singapore,34,10.24
8.219.167.65,2083,2083,true,SIN,Asia Pacific,Singapore,91,10.24
8.219.61.52,2096,2096,true,SIN,Asia Pacific,Singapore,39,10.24
8.219.79.74,2053,2053,true,SIN,Asia Pacific,Singapore,91,10.24
47.236.104.11,2053,2053,true,SIN,Asia Pacific,Singapore,69,10.24
47.74.54.33,2086,2086,false,LAX,North America,Los Angeles,189,10.24
47.236.7.246,2086,2086,false,SIN,Asia Pacific,Singapore,8,10.23
8.219.65.191,2052,2052,false,SIN,Asia Pacific,Singapore,16,10.23
8.219.114.201,2082,2082,false,SIN,Asia Pacific,Singapore,12,10.23
8.222.237.131,2052,2052,false,SIN,Asia Pacific,Singapore,21,10.23
8.222.154.50,2053,2053,true,SIN,Asia Pacific,Singapore,78,10.22
8.210.66.190,2053,2053,true,HKG,Asia Pacific,Hong Kong,41,10.22
8.219.73.188,2096,2096,true,SIN,Asia Pacific,Singapore,135,10.22
8.219.193.22,443,443,true,SIN,Asia Pacific,Singapore,77,10.22
8.219.79.74,2087,2087,true,SIN,Asia Pacific,Singapore,107,10.22
8.222.169.182,2086,2086,false,SIN,Asia Pacific,Singapore,4,10.22
8.219.82.177,2083,2083,true,SIN,Asia Pacific,Singapore,99,10.22
47.236.5.223,80,80,false,SIN,Asia Pacific,Singapore,21,10.21
8.222.137.166,2053,2053,true,SIN,Asia Pacific,Singapore,63,10.21
8.218.243.95,2053,2053,true,HKG,Asia Pacific,Hong Kong,86,10.21
8.222.131.102,8443,8443,true,SIN,Asia Pacific,Singapore,92,10.21
8.219.147.58,80,80,false,SIN,Asia Pacific,Singapore,18,10.21
8.219.156.148,2083,2083,true,SIN,Asia Pacific,Singapore,168,10.21
8.219.193.22,2087,2087,true,SIN,Asia Pacific,Singapore,77,10.20
47.236.79.77,2053,2053,true,SIN,Asia Pacific,Singapore,88,10.20
8.219.173.195,2082,2082,false,SIN,Asia Pacific,Singapore,16,10.20
8.222.138.164,2096,2096,true,SIN,Asia Pacific,Singapore,122,10.20
8.219.93.5,2087,2087,true,SIN,Asia Pacific,Singapore,65,10.19
8.219.101.72,2082,2082,false,SIN,Asia Pacific,Singapore,27,10.19
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,50,10.19
8.219.92.89,2053,2053,true,SIN,Asia Pacific,Singapore,133,10.19
8.219.179.34,2053,2053,true,SIN,Asia Pacific,Singapore,51,10.19
8.222.224.162,8080,8080,false,SIN,Asia Pacific,Singapore,47,10.18
8.219.173.195,80,80,false,SIN,Asia Pacific,Singapore,13,10.18
8.222.212.219,2086,2086,false,SIN,Asia Pacific,Singapore,4,10.18
47.74.6.16,8880,8880,false,SIN,Asia Pacific,Singapore,149,10.17
47.74.46.84,2096,2096,true,HKG,Asia Pacific,Hong Kong,188,10.17
47.236.79.77,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,10.17
8.222.208.83,8880,8880,false,SIN,Asia Pacific,Singapore,4,10.17
8.219.220.88,2083,2083,true,SIN,Asia Pacific,Singapore,139,10.17
8.222.193.65,2053,2053,true,SIN,Asia Pacific,Singapore,64,10.17
8.222.202.163,2096,2096,true,SIN,Asia Pacific,Singapore,102,10.16
47.74.50.249,2095,2095,false,HKG,Asia Pacific,Hong Kong,179,10.16
8.219.157.97,2087,2087,true,SIN,Asia Pacific,Singapore,122,10.16
47.74.45.143,2095,2095,false,SIN,Asia Pacific,Singapore,154,10.15
47.236.79.77,80,80,false,SIN,Asia Pacific,Singapore,16,10.15
8.219.100.168,2053,2053,true,SIN,Asia Pacific,Singapore,158,10.15
8.219.77.91,2087,2087,true,SIN,Asia Pacific,Singapore,100,10.15
8.217.221.165,443,443,true,HKG,Asia Pacific,Hong Kong,85,10.14
47.245.114.163,2096,2096,true,SIN,Asia Pacific,Singapore,73,10.13
8.219.199.220,8880,8880,false,SIN,Asia Pacific,Singapore,6,10.13
47.236.97.254,2083,2083,true,SIN,Asia Pacific,Singapore,58,10.13
8.219.73.188,2095,2095,false,SIN,Asia Pacific,Singapore,15,10.13
8.222.137.166,8880,8880,false,SIN,Asia Pacific,Singapore,10,10.12
47.245.55.94,8080,8080,false,SIN,Asia Pacific,Singapore,181,10.12
47.74.40.13,2083,2083,true,HKG,Asia Pacific,Hong Kong,207,10.12
47.74.13.239,2052,2052,false,NRT,Asia Pacific,Tokyo,79,10.12
47.74.16.67,80,80,false,NRT,Asia Pacific,Tokyo,73,10.11
8.222.224.162,8880,8880,false,SIN,Asia Pacific,Singapore,7,10.11
8.219.151.193,80,80,false,SIN,Asia Pacific,Singapore,26,10.11
47.74.36.154,2086,2086,false,HKG,Asia Pacific,Hong Kong,167,10.11
47.236.19.51,2053,2053,true,SIN,Asia Pacific,Singapore,131,10.11
47.236.99.131,80,80,false,SIN,Asia Pacific,Singapore,17,10.10
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,47,10.10
8.222.145.164,2087,2087,true,SIN,Asia Pacific,Singapore,57,10.10
8.222.211.124,8080,8080,false,SIN,Asia Pacific,Singapore,24,10.10
8.219.161.129,2053,2053,true,SIN,Asia Pacific,Singapore,106,10.10
47.74.27.94,80,80,false,SIN,Asia Pacific,Singapore,169,10.10
47.74.15.80,80,80,false,SIN,Asia Pacific,Singapore,157,10.09
47.74.11.251,2083,2083,true,SIN,Asia Pacific,Singapore,214,10.09
8.219.113.27,2052,2052,false,SIN,Asia Pacific,Singapore,10,10.09
47.74.42.111,2086,2086,false,NRT,Asia Pacific,Tokyo,84,10.08
8.219.178.9,2083,2083,true,SIN,Asia Pacific,Singapore,118,10.08
8.222.136.196,2052,2052,false,SIN,Asia Pacific,Singapore,11,10.08
47.236.88.181,8080,8080,false,SIN,Asia Pacific,Singapore,27,10.08
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,10.08
47.245.57.109,8443,8443,true,LAX,North America,Los Angeles,314,10.07
8.219.222.8,2052,2052,false,SIN,Asia Pacific,Singapore,4,10.06
47.74.27.151,2095,2095,false,SIN,Asia Pacific,Singapore,160,10.06
8.219.53.142,2087,2087,true,SIN,Asia Pacific,Singapore,122,10.06
47.245.90.176,2053,2053,true,SIN,Asia Pacific,Singapore,46,10.06
8.219.72.50,8880,8880,false,SIN,Asia Pacific,Singapore,24,10.06
47.243.42.219,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,10.05
8.219.98.13,8080,8080,false,SIN,Asia Pacific,Singapore,13,10.05
47.74.41.87,8443,8443,true,NRT,Asia Pacific,Tokyo,124,10.05
8.209.242.25,2053,2053,true,SIN,Asia Pacific,Singapore,196,10.05
47.74.42.111,2053,2053,true,NRT,Asia Pacific,Tokyo,146,10.05
8.222.150.197,2096,2096,true,SIN,Asia Pacific,Singapore,132,10.05
8.219.129.38,8880,8880,false,SIN,Asia Pacific,Singapore,20,10.04
8.219.101.72,8443,8443,true,SIN,Asia Pacific,Singapore,102,10.04
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,10.04
8.219.134.63,2086,2086,false,SIN,Asia Pacific,Singapore,52,10.04
8.222.168.24,8880,8880,false,SIN,Asia Pacific,Singapore,80,10.04
8.219.60.130,2086,2086,false,SIN,Asia Pacific,Singapore,12,10.04
47.76.80.72,2086,2086,false,HKG,Asia Pacific,Hong Kong,66,10.04
47.74.49.62,8080,8080,false,NRT,Asia Pacific,Tokyo,77,10.03
8.219.140.63,2083,2083,true,SIN,Asia Pacific,Singapore,93,10.03
8.222.174.108,2087,2087,true,SIN,Asia Pacific,Singapore,95,10.02
8.210.65.1,80,80,false,HKG,Asia Pacific,Hong Kong,37,10.02
8.222.154.50,8880,8880,false,SIN,Asia Pacific,Singapore,29,10.02
8.218.18.235,80,80,false,HKG,Asia Pacific,Hong Kong,44,10.01
8.222.140.185,2095,2095,false,SIN,Asia Pacific,Singapore,4,10.01
47.74.27.211,2096,2096,true,HKG,Asia Pacific,Hong Kong,236,10.00
8.219.97.179,2096,2096,true,SIN,Asia Pacific,Singapore,162,10.00
47.74.6.16,8443,8443,true,NRT,Asia Pacific,Tokyo,129,10.00
8.219.137.50,8443,8443,true,SIN,Asia Pacific,Singapore,110,10.00
8.209.241.128,2053,2053,true,SIN,Asia Pacific,Singapore,157,10.00
47.91.17.102,8880,8880,false,HKG,Asia Pacific,Hong Kong,169,10.00
8.219.161.129,2053,2053,true,SIN,Asia Pacific,Singapore,108,10.00
8.219.140.229,2053,2053,true,SIN,Asia Pacific,Singapore,96,10.00
47.74.15.117,2082,2082,false,LAX,North America,Los Angeles,181,9.99
8.219.83.201,2082,2082,false,SIN,Asia Pacific,Singapore,10,9.99
47.251.74.226,443,443,true,LAX,North America,Los Angeles,173,9.99
47.74.0.183,2053,2053,true,NRT,Asia Pacific,Tokyo,108,9.99
47.236.97.90,2087,2087,true,SIN,Asia Pacific,Singapore,121,9.99
47.236.119.253,8443,8443,true,SIN,Asia Pacific,Singapore,63,9.99
8.209.255.195,2083,2083,true,HKG,Asia Pacific,Hong Kong,180,9.99
8.219.103.65,2053,2053,true,SIN,Asia Pacific,Singapore,140,9.99
47.243.162.49,2053,2053,true,HKG,Asia Pacific,Hong Kong,38,9.98
8.219.174.213,2083,2083,true,SIN,Asia Pacific,Singapore,97,9.98
8.222.180.86,2096,2096,true,SIN,Asia Pacific,Singapore,64,9.98
47.91.18.207,2083,2083,true,HKG,Asia Pacific,Hong Kong,138,9.98
8.219.100.168,2087,2087,true,SIN,Asia Pacific,Singapore,157,9.98
8.219.98.13,2052,2052,false,SIN,Asia Pacific,Singapore,11,9.98
8.219.249.38,2083,2083,true,SIN,Asia Pacific,Singapore,68,9.97
8.222.129.32,2087,2087,true,SIN,Asia Pacific,Singapore,72,9.97
8.222.167.8,8880,8880,false,SIN,Asia Pacific,Singapore,12,9.97
8.219.74.35,2087,2087,true,SIN,Asia Pacific,Singapore,93,9.97
47.245.94.144,2096,2096,true,SIN,Asia Pacific,Singapore,79,9.97
8.222.174.108,8443,8443,true,SIN,Asia Pacific,Singapore,57,9.96
8.222.187.4,8880,8880,false,SIN,Asia Pacific,Singapore,17,9.96
8.218.8.142,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,9.96
8.217.167.88,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,9.96
8.219.170.180,2083,2083,true,SIN,Asia Pacific,Singapore,63,9.95
8.219.159.232,8880,8880,false,SIN,Asia Pacific,Singapore,8,9.95
47.236.94.109,2052,2052,false,SIN,Asia Pacific,Singapore,15,9.95
47.76.77.103,443,443,true,HKG,Asia Pacific,Hong Kong,89,9.95
8.209.243.99,2053,2053,true,NRT,Asia Pacific,Tokyo,102,9.95
47.245.86.230,8443,8443,true,SIN,Asia Pacific,Singapore,55,9.95
47.74.26.196,8080,8080,false,HKG,Asia Pacific,Hong Kong,160,9.94
47.74.16.255,2082,2082,false,NRT,Asia Pacific,Tokyo,76,9.94
47.74.9.63,80,80,false,SIN,Asia Pacific,Singapore,154,9.94
8.219.93.85,2082,2082,false,SIN,Asia Pacific,Singapore,14,9.94
47.74.26.196,8880,8880,false,HKG,Asia Pacific,Hong Kong,166,9.94
8.219.13.143,443,443,true,SIN,Asia Pacific,Singapore,39,9.94
47.74.27.211,8443,8443,true,SIN,Asia Pacific,Singapore,256,9.94
8.219.99.8,8080,8080,false,SIN,Asia Pacific,Singapore,30,9.94
47.74.4.47,2082,2082,false,SIN,Asia Pacific,Singapore,152,9.94
47.236.121.7,2082,2082,false,SIN,Asia Pacific,Singapore,157,9.93
8.222.144.219,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.93
8.219.170.180,80,80,false,SIN,Asia Pacific,Singapore,17,9.93
8.222.193.208,2086,2086,false,SIN,Asia Pacific,Singapore,10,9.93
8.219.111.147,443,443,true,SIN,Asia Pacific,Singapore,83,9.93
47.74.34.135,2096,2096,true,NRT,Asia Pacific,Tokyo,274,9.93
47.245.90.176,8880,8880,false,SIN,Asia Pacific,Singapore,10,9.93
8.219.103.126,2096,2096,true,SIN,Asia Pacific,Singapore,165,9.92
8.219.6.157,8443,8443,true,SIN,Asia Pacific,Singapore,63,9.92
47.74.22.171,2087,2087,true,HKG,Asia Pacific,Hong Kong,250,9.92
47.74.43.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,231,9.92
8.219.53.142,80,80,false,SIN,Asia Pacific,Singapore,14,9.92
8.219.178.9,2053,2053,true,SIN,Asia Pacific,Singapore,74,9.92
8.222.223.34,8443,8443,true,SIN,Asia Pacific,Singapore,105,9.92
47.74.16.255,80,80,false,NRT,Asia Pacific,Tokyo,81,9.91
8.219.186.189,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.91
47.236.4.129,8443,8443,true,SIN,Asia Pacific,Singapore,93,9.91
47.74.15.120,2083,2083,true,SIN,Asia Pacific,Singapore,299,9.91
47.74.8.238,2082,2082,false,SIN,Asia Pacific,Singapore,152,9.91
8.219.154.107,2087,2087,true,SIN,Asia Pacific,Singapore,127,9.90
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,41,9.90
47.236.65.177,2087,2087,true,SIN,Asia Pacific,Singapore,61,9.90
47.74.27.151,2052,2052,false,HKG,Asia Pacific,Hong Kong,166,9.90
8.219.79.74,2096,2096,true,SIN,Asia Pacific,Singapore,115,9.90
8.210.21.65,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,9.90
47.74.13.200,2086,2086,false,SIN,Asia Pacific,Singapore,160,9.90
8.219.141.174,2053,2053,true,SIN,Asia Pacific,Singapore,88,9.90
8.219.173.195,2082,2082,false,SIN,Asia Pacific,Singapore,29,9.89
8.219.201.245,80,80,false,SIN,Asia Pacific,Singapore,14,9.89
8.219.112.75,2087,2087,true,SIN,Asia Pacific,Singapore,95,9.88
8.219.43.243,2082,2082,false,SIN,Asia Pacific,Singapore,9,9.88
8.219.167.113,80,80,false,SIN,Asia Pacific,Singapore,13,9.88
47.74.7.51,8443,8443,true,NRT,Asia Pacific,Tokyo,179,9.87
8.219.100.155,2087,2087,true,SIN,Asia Pacific,Singapore,87,9.87
47.91.18.207,80,80,false,SIN,Asia Pacific,Singapore,150,9.87
8.222.140.87,2095,2095,false,SIN,Asia Pacific,Singapore,24,9.87
8.222.224.17,2083,2083,true,SIN,Asia Pacific,Singapore,47,9.86
8.219.220.88,8443,8443,true,SIN,Asia Pacific,Singapore,34,9.86
8.218.22.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,9.85
8.219.157.97,80,80,false,SIN,Asia Pacific,Singapore,36,9.85
8.219.101.72,2052,2052,false,SIN,Asia Pacific,Singapore,15,9.85
47.236.117.48,2087,2087,true,SIN,Asia Pacific,Singapore,92,9.85
8.219.126.240,2095,2095,false,SIN,Asia Pacific,Singapore,13,9.85
8.219.73.21,2095,2095,false,SIN,Asia Pacific,Singapore,15,9.84
8.219.70.117,2083,2083,true,SIN,Asia Pacific,Singapore,105,9.84
8.209.240.229,2086,2086,false,NRT,Asia Pacific,Tokyo,79,9.84
47.76.94.15,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,9.84
47.74.44.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,211,9.84
8.219.112.75,2095,2095,false,SIN,Asia Pacific,Singapore,29,9.84
47.236.83.239,2086,2086,false,SIN,Asia Pacific,Singapore,15,9.84
47.91.21.127,8080,0,false,NRT,Asia Pacific,Tokyo,90,9.84
47.74.39.194,2095,2095,false,SIN,Asia Pacific,Singapore,155,9.84
47.245.54.58,8080,8080,false,NRT,Asia Pacific,Tokyo,82,9.83
8.219.100.168,8443,8443,true,SIN,Asia Pacific,Singapore,188,9.83
8.219.55.31,2053,2053,true,LAX,North America,Los Angeles,239,9.83
47.236.97.90,2083,2083,true,SIN,Asia Pacific,Singapore,53,9.83
47.74.11.219,80,80,false,NRT,Asia Pacific,Tokyo,78,9.83
47.236.117.48,8080,8080,false,SIN,Asia Pacific,Singapore,56,9.82
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,110,9.82
8.222.154.227,2086,2086,false,SIN,Asia Pacific,Singapore,21,9.82
47.74.13.200,2083,2083,true,SIN,Asia Pacific,Singapore,250,9.82
47.245.115.6,2096,2096,true,SIN,Asia Pacific,Singapore,97,9.82
47.74.26.132,8880,8880,false,LAX,North America,Los Angeles,179,9.81
8.219.210.226,80,80,false,SIN,Asia Pacific,Singapore,6,9.81
8.219.151.193,2096,2096,true,SIN,Asia Pacific,Singapore,98,9.81
8.218.18.132,2053,2053,true,HKG,Asia Pacific,Hong Kong,46,9.81
47.236.99.131,2087,2087,true,SIN,Asia Pacific,Singapore,52,9.81
8.222.180.242,8443,8443,true,SIN,Asia Pacific,Singapore,44,9.80
47.74.54.145,80,80,false,NRT,Asia Pacific,Tokyo,82,9.80
8.222.145.110,2053,2053,true,SIN,Asia Pacific,Singapore,77,9.80
8.209.246.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,170,9.80
47.245.56.121,2082,2082,false,HKG,Asia Pacific,Hong Kong,171,9.79
47.74.27.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,171,9.79
8.219.170.180,2083,2083,true,SIN,Asia Pacific,Singapore,44,9.79
8.222.236.229,2096,2096,true,SIN,Asia Pacific,Singapore,58,9.79
8.219.151.193,8880,8880,false,SIN,Asia Pacific,Singapore,19,9.79
47.245.53.101,2083,2083,true,NRT,Asia Pacific,Tokyo,236,9.79
8.219.75.44,80,80,false,SIN,Asia Pacific,Singapore,6,9.79
8.222.190.225,2052,2052,false,SIN,Asia Pacific,Singapore,12,9.78
47.74.27.211,2086,2086,false,NRT,Asia Pacific,Tokyo,75,9.78
8.222.223.34,2086,2086,false,SIN,Asia Pacific,Singapore,10,9.78
8.217.49.34,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,9.78
8.219.56.205,2095,2095,false,SIN,Asia Pacific,Singapore,3,9.77
8.218.3.12,2083,2083,true,HKG,Asia Pacific,Hong Kong,136,9.77
8.219.213.112,2087,2087,true,SIN,Asia Pacific,Singapore,73,9.77
47.245.90.176,2083,2083,true,SIN,Asia Pacific,Singapore,36,9.77
47.74.26.196,2095,2095,false,HKG,Asia Pacific,Hong Kong,163,9.77
8.219.147.58,2083,2083,true,SIN,Asia Pacific,Singapore,100,9.77
47.74.34.73,2096,2096,true,NRT,Asia Pacific,Tokyo,132,9.77
47.74.34.135,2083,2083,true,NRT,Asia Pacific,Tokyo,113,9.77
47.74.16.255,8880,8880,false,NRT,Asia Pacific,Tokyo,90,9.77
8.222.174.108,2083,2083,true,SIN,Asia Pacific,Singapore,66,9.76
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,40,9.76
47.245.56.29,2052,2052,false,NRT,Asia Pacific,Tokyo,73,9.76
47.74.5.233,8080,8080,false,NRT,Asia Pacific,Tokyo,82,9.76
8.222.212.172,443,443,true,SIN,Asia Pacific,Singapore,92,9.75
8.219.185.191,8880,8880,false,SIN,Asia Pacific,Singapore,9,9.75
8.219.178.9,8443,8443,true,SIN,Asia Pacific,Singapore,25,9.75
8.222.144.219,8443,8443,true,SIN,Asia Pacific,Singapore,88,9.75
47.74.41.87,2095,2095,false,NRT,Asia Pacific,Tokyo,76,9.75
47.236.75.113,80,80,false,SIN,Asia Pacific,Singapore,34,9.74
47.91.29.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,144,9.74
8.222.224.162,2052,2052,false,SIN,Asia Pacific,Singapore,6,9.74
8.209.252.13,8443,8443,true,LAX,North America,Los Angeles,201,9.73
47.74.46.110,2052,2052,false,HKG,Asia Pacific,Hong Kong,172,9.73
8.218.18.132,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,9.73
47.74.44.57,2052,2052,false,HKG,Asia Pacific,Hong Kong,167,9.73
8.222.175.78,8080,8080,false,SIN,Asia Pacific,Singapore,34,9.73
8.219.77.91,8880,8880,false,SIN,Asia Pacific,Singapore,16,9.73
8.222.188.56,2083,2083,true,SIN,Asia Pacific,Singapore,97,9.73
8.219.73.188,2053,2053,true,SIN,Asia Pacific,Singapore,111,9.72
8.219.106.15,2087,2087,true,SIN,Asia Pacific,Singapore,146,9.72
8.222.182.10,2096,2096,true,SIN,Asia Pacific,Singapore,71,9.71
47.74.14.85,8443,8443,true,NRT,Asia Pacific,Tokyo,148,9.71
8.219.55.31,8080,8080,false,HKG,Asia Pacific,Hong Kong,112,9.71
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,59,9.71
8.222.144.117,80,80,false,SIN,Asia Pacific,Singapore,42,9.71
8.219.178.9,2083,2083,true,SIN,Asia Pacific,Singapore,179,9.71
8.219.93.5,8880,8880,false,SIN,Asia Pacific,Singapore,28,9.70
8.222.144.219,2083,2083,true,SIN,Asia Pacific,Singapore,78,9.70
8.219.103.57,443,443,true,SIN,Asia Pacific,Singapore,71,9.70
47.74.16.255,2083,2083,true,NRT,Asia Pacific,Tokyo,178,9.70
8.222.180.86,2053,2053,true,SIN,Asia Pacific,Singapore,114,9.70
8.219.204.120,2096,2096,true,SIN,Asia Pacific,Singapore,93,9.70
8.219.201.174,8080,8080,false,SIN,Asia Pacific,Singapore,8,9.69
8.219.70.117,2053,2053,true,HKG,Asia Pacific,Hong Kong,219,9.69
8.219.114.201,2052,2052,false,SIN,Asia Pacific,Singapore,28,9.69
8.219.70.117,2096,2096,true,SIN,Asia Pacific,Singapore,85,9.69
47.74.16.255,2087,2087,true,NRT,Asia Pacific,Tokyo,164,9.69
47.74.4.47,8880,8880,false,SIN,Asia Pacific,Singapore,162,9.69
8.219.77.91,2096,2096,true,SIN,Asia Pacific,Singapore,77,9.69
8.218.8.142,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,9.69
8.219.126.240,8880,8880,false,SIN,Asia Pacific,Singapore,12,9.68
8.219.134.63,8443,8443,true,SIN,Asia Pacific,Singapore,90,9.68
8.219.55.31,2087,2087,true,HKG,Asia Pacific,Hong Kong,107,9.68
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,9.68
47.74.13.200,2087,2087,true,SIN,Asia Pacific,Singapore,265,9.68
47.74.49.62,2082,2082,false,LAX,North America,Los Angeles,178,9.67
8.219.124.227,2087,2087,true,SIN,Asia Pacific,Singapore,105,9.67
8.219.87.34,2096,2096,true,SIN,Asia Pacific,Singapore,128,9.67
47.245.54.58,80,80,false,HKG,Asia Pacific,Hong Kong,187,9.67
8.219.215.214,2087,2087,true,SIN,Asia Pacific,Singapore,33,9.67
8.222.169.182,2053,2053,true,SIN,Asia Pacific,Singapore,88,9.67
47.74.46.84,2095,2095,false,SIN,Asia Pacific,Singapore,157,9.67
8.219.83.201,2087,2087,true,SIN,Asia Pacific,Singapore,104,9.67
8.219.161.129,80,80,false,SIN,Asia Pacific,Singapore,30,9.67
8.219.58.64,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.66
47.236.83.239,2083,2083,true,SIN,Asia Pacific,Singapore,60,9.66
8.218.18.132,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,9.66
8.222.222.64,2096,2096,true,SIN,Asia Pacific,Singapore,71,9.66
8.219.12.152,80,80,false,SIN,Asia Pacific,Singapore,2,9.66
47.236.144.208,2095,2095,false,SIN,Asia Pacific,Singapore,16,9.66
8.219.170.232,8443,8443,true,SIN,Asia Pacific,Singapore,101,9.66
8.218.85.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,9.66
47.74.16.67,80,80,false,SIN,Asia Pacific,Singapore,153,9.65
8.219.121.24,2083,2083,true,SIN,Asia Pacific,Singapore,93,9.65
8.222.155.242,2052,2052,false,SIN,Asia Pacific,Singapore,12,9.64
8.219.141.174,2052,2052,false,SIN,Asia Pacific,Singapore,14,9.64
8.222.212.116,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.64
47.74.5.233,8443,8443,true,HKG,Asia Pacific,Hong Kong,248,9.64
